timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-11-15T18:30:08,Kryptonite-15-Extra-Trees,afbc11a5-cdc5-49f3-802c-6540c5ab6a3a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1546.5307830849997,0.0057926730314485,3.7455918076802985e-06,42.5,0.0,4.7530388832092285,0.0182490162241882,0,0.0020402909024487,0.0202893071266369,United States,USA,south carolina,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,2,Intel(R) Xeon(R) CPU @ 2.20GHz,,,-79.9746,32.8608,12.67477035522461,machine,N,1.0
2024-11-16T07:37:15,Kryptonite-9-Extra-Trees,169ec0ea-4c0c-4e08-a63a-70790b7930b3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,430.1823964790001,0.0012333892036281435,2.867130811774984e-06,42.5,0.0,4.7530388832092285,0.005076382420447915,0,0.0005675294820620177,0.0056439119025099346,United States,USA,district of columbia,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,2,Intel(R) Xeon(R) CPU @ 2.20GHz,,,-77.0365,38.894,12.67477035522461,machine,N,1.0
